label	sentence	source	category
0	Il a acquis le vocabulaire basique.	https://www.academie-francaise.fr/basique-au-sens-de-fondamental	Extensions de sens abusives
0	Il est un peu basique dans ses raisonnements.	https://www.academie-francaise.fr/basique-au-sens-de-fondamental	Extensions de sens abusives
1	Les « Mémoires d’outre-tombe » sont merveilleusement écrits.	https://www.academie-francaise.fr/la-memoire-le-memoire	Extensions de sens abusives
1	Les Mémoires du cardinal de Retz sont pleins d’ironie.	https://www.academie-francaise.fr/la-memoire-le-memoire	Extensions de sens abusives
0	Les « Mémoires d’outre-tombe » sont merveilleusement écrites.	https://www.academie-francaise.fr/la-memoire-le-memoire	Extensions de sens abusives
0	Les Mémoires du cardinal de Retz sont pleines d’ironie.	https://www.academie-francaise.fr/la-memoire-le-memoire	Extensions de sens abusives
1	Il marche beaucoup et, par ailleurs, il nage régulièrement.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
1	Quant à toi, comment te portes-tu ?	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
0	Il marche beaucoup et, sinon, il nage régulièrement.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
0	Et sinon, toi, ça va ?	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
1	Je ne sais rien, sinon qu’il est venu.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
1	Tous l’aimaient, sinon comme un frère, au moins comme un ami.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
1	Travaillez avec constance et application, sinon vous n’obtiendrez que de médiocres résultats.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
0	Il a un bel appartement à Paris, sinon il a aussi une maison en Vendée.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
0	Toute sa famille va bien, et, sinon, sa sœur vient de se marier.	https://www.academie-francaise.fr/sinon-au-sens-de-par-ailleurs-dautre-part	Extensions de sens abusives
1	Sa copie mérite au minimum 17/20.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
1	Il devrait obtenir au moins la médaille de bronze.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
1	À tout le moins, il pourrait se sentir gêné.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
0	Sa copie mérite a minima 17/20.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
0	Il devrait obtenir a minima la médaille de bronze.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
0	A minima, il pourrait se sentir gêné.	https://www.academie-francaise.fr/minima-au-sens-dau-moins	Extensions de sens abusives
1	Quand bien même il réussirait, nous ne saurions l’approuver.	https://www.academie-francaise.fr/tant-bien-meme	Extensions de sens abusives
1	Il agira ainsi quand bien même vous ne le voudriez pas.	https://www.academie-francaise.fr/tant-bien-meme	Extensions de sens abusives
0	Tant bien même il réussirait, nous ne saurions l’approuver.	https://www.academie-francaise.fr/tant-bien-meme	Extensions de sens abusives
0	Il agira ainsi tant bien même vous ne le voudriez pas.	https://www.academie-francaise.fr/tant-bien-meme	Extensions de sens abusives
1	Un message difficilement compréhensible.	https://www.academie-francaise.fr/comprehensible-au-sens-de-comprehensif	Extensions de sens abusives
1	Il a la chance d’avoir des parents très compréhensifs.	https://www.academie-francaise.fr/comprehensible-au-sens-de-comprehensif	Extensions de sens abusives
0	Un message difficilement compréhensif.	https://www.academie-francaise.fr/comprehensible-au-sens-de-comprehensif	Extensions de sens abusives
0	Il a la chance d’avoir des parents très compréhensibles.	https://www.academie-francaise.fr/comprehensible-au-sens-de-comprehensif	Extensions de sens abusives
1	Il est un tantinet impatient, il est un tant soit peu impatient.	https://www.academie-francaise.fr/un-tantinet-soit-peu-pour-un-tantinet-ou-un-tant-soit-peu	Extensions de sens abusives
0	Il est un tantinet soit peu impatient.	https://www.academie-francaise.fr/un-tantinet-soit-peu-pour-un-tantinet-ou-un-tant-soit-peu	Extensions de sens abusives
1	Je sais à l’avance ce qu’il va faire.	https://www.academie-francaise.fr/lavance-par-avance-davance-en-avance	Extensions de sens abusives
1	Il est arrivé en avance à son rendez-vous.	https://www.academie-francaise.fr/lavance-par-avance-davance-en-avance	Extensions de sens abusives
0	Je sais en avance ce qu’il va faire.	https://www.academie-francaise.fr/lavance-par-avance-davance-en-avance	Extensions de sens abusives
0	Il est arrivé à l’avance, par avance à son rendez-vous.	https://www.academie-francaise.fr/lavance-par-avance-davance-en-avance	Extensions de sens abusives
1	Il ne s’est pas rendu compte que le monde avait changé.	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
1	Quand allez-vous comprendre qu’il est temps de vous mettre au travail ?	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
0	Il n’a pas réalisé que le monde avait changé.	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
0	Quand allez-vous réaliser qu’il est temps de vous mettre au travail ?	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
0	Il a réalisé qu’il devait partir.	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
1	Il s’est aperçu, il a compris qu’il devait partir.	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
1	Il ne réalise pas encore pleinement sa perte.	https://www.academie-francaise.fr/realiser-que	Extensions de sens abusives
1	Le but, c’est de ne plus avoir de cartes.	https://www.academie-francaise.fr/idee-au-sens-de-principe-etc	Extensions de sens abusives
1	Le principe, c’est de ne refuser personne.	https://www.academie-francaise.fr/idee-au-sens-de-principe-etc	Extensions de sens abusives
0	L’idée, c’est de ne plus avoir de cartes.	https://www.academie-francaise.fr/idee-au-sens-de-principe-etc	Extensions de sens abusives
0	L’idée, c’est de ne refuser personne.	https://www.academie-francaise.fr/idee-au-sens-de-principe-etc	Extensions de sens abusives
1	C’est un appareil photo d’un emploi aisé.	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
1	Ce nouveau téléphone est très facile à utiliser.	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
1	C’est un logiciel peu pratique.	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
0	C’est un appareil photo intuitif,	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
0	Ce nouveau téléphone est très intuitif.	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
0	C’est un logiciel contre-intuitif.	https://www.academie-francaise.fr/intuitif-au-sens-de-facile-utiliser	Extensions de sens abusives
1	En raison des travaux, il est arrivé en retard.	https://www.academie-francaise.fr/du-au-sens-den-raison-de	Extensions de sens abusives
1	Il a échoué à cause de son manque de travail.	https://www.academie-francaise.fr/du-au-sens-den-raison-de	Extensions de sens abusives
0	Dû aux travaux sur la route, il est arrivé en retard.	https://www.academie-francaise.fr/du-au-sens-den-raison-de	Extensions de sens abusives
0	Dû à son manque de travail, il a échoué.	https://www.academie-francaise.fr/du-au-sens-den-raison-de	Extensions de sens abusives
1	L’aigle a établi son aire sur un piton rocheux.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
1	Des fossiles de l’ère tertiaire.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
1	On battait jadis le blé sur une aire.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
0	L’aigle a établi son ère sur un piton rocheux.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
0	Des fossiles de l’aire tertiaire.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
0	On battait jadis le blé sur une ère.	https://www.academie-francaise.fr/laire-et-lere	Extensions de sens abusives
1	Il a parlé d’un ton péremptoire.	https://www.academie-francaise.fr/assertif-au-sens-dassure	Extensions de sens abusives
1	Il a un caractère très affirmé.	https://www.academie-francaise.fr/assertif-au-sens-dassure	Extensions de sens abusives
0	Il a parlé d’un ton assertif.	https://www.academie-francaise.fr/assertif-au-sens-dassure	Extensions de sens abusives
0	Il a un caractère très assertif.	https://www.academie-francaise.fr/assertif-au-sens-dassure	Extensions de sens abusives
1	Faire un gros plan sur un sujet.	https://www.academie-francaise.fr/focus	Extensions de sens abusives
1	Nous allons mettre ce point en lumière.	https://www.academie-francaise.fr/focus	Extensions de sens abusives
0	Faire un focus sur un sujet.	https://www.academie-francaise.fr/focus	Extensions de sens abusives
0	Nous allons mettre le focus sur ce point.	https://www.academie-francaise.fr/focus	Extensions de sens abusives
0	Je suis littéralement mort de fatigue.	https://www.academie-francaise.fr/litteralement	Extensions de sens abusives
1	Le coupable a été puni.	https://www.academie-francaise.fr/sanctionner	Extensions de sens abusives
0	Le coupable a été sanctionnéé	https://www.academie-francaise.fr/sanctionner	Extensions de sens abusives
1	Ils m’ont agoni d’injures.	https://www.academie-francaise.fr/agoniser-dinjures	Extensions de sens abusives
0	Ils m’ont agonisé d’injures.	https://www.academie-francaise.fr/agoniser-dinjures	Extensions de sens abusives
1	Malgré ces péripéties ils arrivèrent à bon port.	https://www.academie-francaise.fr/avatar-au-sens-daventure	Extensions de sens abusives
1	Cette scandaleuse affaire connaît de nouveaux rebondissements, de nouveaux développements.	https://www.academie-francaise.fr/avatar-au-sens-daventure	Extensions de sens abusives
0	Malgré ces avatars ils arrivèrent à bon port.	https://www.academie-francaise.fr/avatar-au-sens-daventure	Extensions de sens abusives
0	Cette scandaleuse affaire connaît de nouveaux avatars.	https://www.academie-francaise.fr/avatar-au-sens-daventure	Extensions de sens abusives
1	Cet élève a fait des progrès notables.	https://www.academie-francaise.fr/notoire-pour-notable	Extensions de sens abusives
0	Cet élève a fait des progrès notoires.	https://www.academie-francaise.fr/notoire-pour-notable	Extensions de sens abusives
1	Il m’a prévenu qu’il arriverait demain.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
0	Il m’a prévenu qu’il était déjà allé en Angleterre.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
1	Il m’a informé de la naissance de sa fille.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
1	Il m’a annoncé que notre équipe avait gagné.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
0	Il m’a prévenu de la naissance de sa fille.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
0	Il m’a prévenu que notre équipe avait gagné.	https://www.academie-francaise.fr/prevenir-de-ce-qui-sest-passe	Extensions de sens abusives
1	Le maire a déclaré que le problème était résolu.	https://www.academie-francaise.fr/indiquer-au-sens-de-declarer	Extensions de sens abusives
1	Il m’a dit qu’il s’ennuyait.	https://www.academie-francaise.fr/indiquer-au-sens-de-declarer	Extensions de sens abusives
0	Le maire a indiqué que le problème était résolu.	https://www.academie-francaise.fr/indiquer-au-sens-de-declarer	Extensions de sens abusives
0	Il m’a indiqué qu’il s’ennuyait.	https://www.academie-francaise.fr/indiquer-au-sens-de-declarer	Extensions de sens abusives
1	Au regard de la loi, tous les hommes sont égaux.	https://www.academie-francaise.fr/en-regard-de-au-sens-dau-regard-de	Extensions de sens abusives
0	En regard de la loi, tous les hommes sont égaux.	https://www.academie-francaise.fr/en-regard-de-au-sens-dau-regard-de	Extensions de sens abusives
1	Je n’arrive pas à cerner son opinion.	https://www.academie-francaise.fr/philosophie-au-sens-dopinion	Extensions de sens abusives
1	A-t-il quelque avis sur la question ?	https://www.academie-francaise.fr/philosophie-au-sens-dopinion	Extensions de sens abusives
0	Je n’arrive pas à cerner sa philosophie.	https://www.academie-francaise.fr/philosophie-au-sens-dopinion	Extensions de sens abusives
0	A-t-il quelque philosophie sur la question ?	https://www.academie-francaise.fr/philosophie-au-sens-dopinion	Extensions de sens abusives
1	Il s’est présenté à l’examen du barreau.	https://www.academie-francaise.fr/presenter-un-examen-au-sens-de-se-presenter-un-examen	Extensions de sens abusives
1	Il a passé les épreuves d’admission à Polytechnique.	https://www.academie-francaise.fr/presenter-un-examen-au-sens-de-se-presenter-un-examen	Extensions de sens abusives
0	Il a présenté l’examen du barreau.	https://www.academie-francaise.fr/presenter-un-examen-au-sens-de-se-presenter-un-examen	Extensions de sens abusives
0	Il a présenté Polytechnique.	https://www.academie-francaise.fr/presenter-un-examen-au-sens-de-se-presenter-un-examen	Extensions de sens abusives
1	Il risque le risque de perdre.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
1	Il risque la prison.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
1	Il encourt une amende.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
0	Il encourt le risque de perdre.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
0	Il encourt le risque d’être emprisonné.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
0	Il encourt le risque d’une amende.	https://www.academie-francaise.fr/encourir-le-risque-de	Extensions de sens abusives
1	On déplore un manque d’autorité.	https://www.academie-francaise.fr/deficit	Extensions de sens abusives
1	Il n’est pas assez populaire.	https://www.academie-francaise.fr/deficit	Extensions de sens abusives
0	On déplore un déficit d’autorité.	https://www.academie-francaise.fr/deficit	Extensions de sens abusives
0	Il souffre d’un déficit de popularité.	https://www.academie-francaise.fr/deficit	Extensions de sens abusives
1	C’est la référence.	https://www.academie-francaise.fr/cest-culte	Extensions de sens abusives
1	C’est ce qui se fait de mieux dans ce domaine.	https://www.academie-francaise.fr/cest-culte	Extensions de sens abusives
1	Il est la perfection incarnée.	https://www.academie-francaise.fr/cest-culte	Extensions de sens abusives
0	C’est culte.	https://www.academie-francaise.fr/cest-culte	Extensions de sens abusives
0	Il est culte.	https://www.academie-francaise.fr/cest-culte	Extensions de sens abusives
1	Les deux ministres ont eu de longs entretiens téléphoniques.	https://www.academie-francaise.fr/contact-contacter	Extensions de sens abusives
1	Prenez contact, mettez-vous en rapport avec votre médecin dès que possible.	https://www.academie-francaise.fr/contact-contacter	Extensions de sens abusives
0	Les deux ministres ont eu de longs contacts téléphoniques.	https://www.academie-francaise.fr/contact-contacter	Extensions de sens abusives
0	Contactez votre médecin dès que possible.	https://www.academie-francaise.fr/contact-contacter	Extensions de sens abusives
1	Viendrez-vous avec nous demain ?	https://www.academie-francaise.fr/tout-fait	Extensions de sens abusives
1	L’ouvrage est tout à fait terminé.	https://www.academie-francaise.fr/tout-fait	Extensions de sens abusives
1	Elle est tout à fait guérie.	https://www.academie-francaise.fr/tout-fait	Extensions de sens abusives
1	Il y a de nombreux accidents sur cette route.	https://www.academie-francaise.fr/accidentologie	Extensions de sens abusives
1	Les statistiques de cette région en matière d’accidents sont mauvaises.	https://www.academie-francaise.fr/accidentologie	Extensions de sens abusives
0	Il y a une forte accidentologie sur cette route.	https://www.academie-francaise.fr/accidentologie	Extensions de sens abusives
0	L’accidentologie de cette région est mauvaise.	https://www.academie-francaise.fr/accidentologie	Extensions de sens abusives
1	Les retours de vacances s’annoncent difficiles.	https://www.academie-francaise.fr/complique-pour-difficile	Extensions de sens abusives
1	Il va être difficile de skier si la neige n’est pas au rendez-vous.	https://www.academie-francaise.fr/complique-pour-difficile	Extensions de sens abusives
0	Les retours de vacances s’annoncent complexes.	https://www.academie-francaise.fr/complique-pour-difficile	Extensions de sens abusives
0	Il va être compliqué de skier si la neige n’est pas au rendez-vous.	https://www.academie-francaise.fr/complique-pour-difficile	Extensions de sens abusives
1	La maison est située en bordure de forêt.	https://www.academie-francaise.fr/positionner-pour-placer	Extensions de sens abusives
1	Je ne sais quel parti prendre, comment me situer dans cette affaire.	https://www.academie-francaise.fr/positionner-pour-placer	Extensions de sens abusives
0	La maison est positionnée en bordure de forêt.	https://www.academie-francaise.fr/positionner-pour-placer	Extensions de sens abusives
0	Je ne sais comment me positionner dans cette affaire.	https://www.academie-francaise.fr/positionner-pour-placer	Extensions de sens abusives
1	Se perdre en conjectures.	https://www.academie-francaise.fr/conjecture-pour-conjoncture	Extensions de sens abusives
1	Bénéficier d’une conjoncture économique favorable.	https://www.academie-francaise.fr/conjecture-pour-conjoncture	Extensions de sens abusives
0	Se perdre en conjonctures.	https://www.academie-francaise.fr/conjecture-pour-conjoncture	Extensions de sens abusives
0	Bénéficier d’une conjecture économique favorable.	https://www.academie-francaise.fr/conjecture-pour-conjoncture	Extensions de sens abusives
1	Ce pneu n’a qu’une faible adhérence au sol.	https://www.academie-francaise.fr/adhesion-pour-adherence	Extensions de sens abusives
0	Ce pneu n’a qu’une faible adhésion au sol.	https://www.academie-francaise.fr/adhesion-pour-adherence	Extensions de sens abusives
1	Être à la recherche du bonheur parfait.	https://www.academie-francaise.fr/ultime-pour-parfait	Extensions de sens abusives
1	Ce guide est la référence suprême en matière de vin.	https://www.academie-francaise.fr/ultime-pour-parfait	Extensions de sens abusives
0	Être à la recherche du bonheur ultime.	https://www.academie-francaise.fr/ultime-pour-parfait	Extensions de sens abusives
0	Ce guide est la référence ultime en matière de vin.	https://www.academie-francaise.fr/ultime-pour-parfait	Extensions de sens abusives
1	Désormais, je serai plus prudent.	https://www.academie-francaise.fr/futur-pour-avenir	Extensions de sens abusives
0	Dans le futur, je serai plus prudent.	https://www.academie-francaise.fr/futur-pour-avenir	Extensions de sens abusives
1	Comme il a réussi son concours, son avenir s’éclaircit.	https://www.academie-francaise.fr/futur-pour-avenir	Extensions de sens abusives
0	Comme il a réussi son concours, son futur s’éclaircit.	https://www.academie-francaise.fr/futur-pour-avenir	Extensions de sens abusives
1	Il a été critiqué pour sa conduite.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
1	On l’a repris pour ses erreurs.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
1	Montrer du doigt, mettre au ban une population.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
0	Il a été stigmatisé pour sa conduite.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
0	On l’a stigmatisé pour ses erreurs.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
0	Stigmatiser une population.	https://www.academie-francaise.fr/stigmatiser	Extensions de sens abusives
1	Certains jeunes n’aiment pas lire.	https://www.academie-francaise.fr/un-jeune-le-jeune-les-jeunes	Extensions de sens abusives
0	Les jeunes n’aime pas lire.	https://www.academie-francaise.fr/un-jeune-le-jeune-les-jeunes	Extensions de sens abusives
1	Nous n’avons pas pu mettre notre jeu en place, les adversaires étaient trop forts.	https://www.academie-francaise.fr/adversite	Extensions de sens abusives
1	Affronter des adversaires redoutables.	https://www.academie-francaise.fr/adversite	Extensions de sens abusives
0	Nous n’avons pas pu mettre notre jeu en place, l’adversité était trop forte.	https://www.academie-francaise.fr/adversite	Extensions de sens abusives
0	Affronter une adversité redoutable.	https://www.academie-francaise.fr/adversite	Extensions de sens abusives
1	Il n’y a pas d’autre plan.	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
1	Une solution de remplacement.	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
1	Y a-t-il une autre possibilité ?	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
0	Il n’y a pas de plan alternatif.	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
0	Une solution alternative.	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
0	Y a-t-il une autre alternative ?	https://www.academie-francaise.fr/solutions-alternatives	Extensions de sens abusives
1	La catastrophe est imminente.	https://www.academie-francaise.fr/urgence-au-sens-dimminence	Extensions de sens abusives
0	La catastrophe est urgente.	https://www.academie-francaise.fr/urgence-au-sens-dimminence	Extensions de sens abusives
1	Le retour des coureurs qui avaient été distancés.	https://www.academie-francaise.fr/attarde-au-sens-de-retardataire	Extensions de sens abusives
0	Le retour des attardés.	https://www.academie-francaise.fr/attarde-au-sens-de-retardataire	Extensions de sens abusives
1	L’orateur a rendu la foule hystérique.	https://www.academie-francaise.fr/hysteriser-shysteriser	Extensions de sens abusives
1	Les spectateurs sont devenus hystériques quand la vedette est montée sur scène.	https://www.academie-francaise.fr/hysteriser-shysteriser	Extensions de sens abusives
0	L’orateur a hystérisé la foule.	https://www.academie-francaise.fr/hysteriser-shysteriser	Extensions de sens abusives
0	Les spectateurs se sont hystérisés quand la vedette est montée sur scène.	https://www.academie-francaise.fr/hysteriser-shysteriser	Extensions de sens abusives
1	Pelé a marqué plus de mille buts au cours de sa carrière, dans sa carrière.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
1	Il a gagné douze courses cette saison.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
0	Pelé a marqué plus de mille buts en carrière.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
0	Il a gagné douze courses en saison.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
1	Il a remporté vingt-cinq titres au cours de sa carrière.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
0	Il a remporté vingt-cinq titres en carrière.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
1	Il a remporté vingt-cinq titres dans sa carrière.	https://www.academie-francaise.fr/en-carriere	Extensions de sens abusives
1	Le président du Sénat assure l’intérim du président de la République.	https://www.academie-francaise.fr/interim-et-interimaire-pour-remplacement-et-remplacant	Extensions de sens abusives
1	Il va pourvoir au remplacement d’un employé démissionnaire.	https://www.academie-francaise.fr/interim-et-interimaire-pour-remplacement-et-remplacant	Extensions de sens abusives
0	Le président du Sénat assure le remplacement du président la République.	https://www.academie-francaise.fr/interim-et-interimaire-pour-remplacement-et-remplacant	Extensions de sens abusives
0	Il va pourvoir à l’intérim d’un employé démissionnaire.	https://www.academie-francaise.fr/interim-et-interimaire-pour-remplacement-et-remplacant	Extensions de sens abusives
1	Rémy a réparé la cafetière.	https://www.academie-francaise.fr/genial	Extensions de sens abusives
1	Ce cinéaste présente son nouveau film.	https://www.academie-francaise.fr/opus	Extensions de sens abusives
1	Parlez-nous de votre dernier livre.	https://www.academie-francaise.fr/opus	Extensions de sens abusives
0	Ce cinéaste présente son nouvel opus.	https://www.academie-francaise.fr/opus	Extensions de sens abusives
0	Parlez-nous de votre dernier opus.	https://www.academie-francaise.fr/opus	Extensions de sens abusives
1	Tout à coup, l’orage a éclaté.	https://www.academie-francaise.fr/tout-coup-tout-dun-coup	Extensions de sens abusives
1	Le chien a mangé le pâté tout d’un coup.	https://www.academie-francaise.fr/tout-coup-tout-dun-coup	Extensions de sens abusives
0	Tout d’un coup l’orage a éclaté.	https://www.academie-francaise.fr/tout-coup-tout-dun-coup	Extensions de sens abusives
0	Le chien a mangé le pâté tout à coup.	https://www.academie-francaise.fr/tout-coup-tout-dun-coup	Extensions de sens abusives
1	Un programme qui manque de clarté.	https://www.academie-francaise.fr/lisible-lisibilite	Extensions de sens abusives
1	Une politique qui n’est pas intelligible.	https://www.academie-francaise.fr/lisible-lisibilite	Extensions de sens abusives
0	Un programme qui manque de lisibilité.	https://www.academie-francaise.fr/lisible-lisibilite	Extensions de sens abusives
0	Une politique qui n’est pas lisible.	https://www.academie-francaise.fr/lisible-lisibilite	Extensions de sens abusives
1	Ce sont eux qui fument le cigare.	https://www.academie-francaise.fr/communaute	Extensions de sens abusives
0	Ce sont la communauté des fumeurs de cigares.	https://www.academie-francaise.fr/communaute	Extensions de sens abusives
1	Un café accompagné de mignardises.	https://www.academie-francaise.fr/gourmand	Extensions de sens abusives
0	Un café gourmand.	https://www.academie-francaise.fr/gourmand	Extensions de sens abusives
1	Les petits soucis de la vie quotidienne.	https://www.academie-francaise.fr/imponderable	Extensions de sens abusives
0	Les impondérables de la vie quotidienne.	https://www.academie-francaise.fr/imponderable	Extensions de sens abusives
1	Ce règlement devrait être mis à jour.	https://www.academie-francaise.fr/mettre-jour-pour-mettre-au-jour	Extensions de sens abusives
1	Les fouilles ont permis de mettre au jour les murs du temple.	https://www.academie-francaise.fr/mettre-jour-pour-mettre-au-jour	Extensions de sens abusives
0	Ce règlement devrait être mis au jour.	https://www.academie-francaise.fr/mettre-jour-pour-mettre-au-jour	Extensions de sens abusives
0	Les fouilles ont permis de mettre à jour les murs du temple.	https://www.academie-francaise.fr/mettre-jour-pour-mettre-au-jour	Extensions de sens abusives
1	Il y a beaucoup de circulation, une circulation dense, importante, sur l’autoroute.	https://www.academie-francaise.fr/trafic-pour-circulation	Extensions de sens abusives
1	Être bloqué dans les embouteillages.	https://www.academie-francaise.fr/trafic-pour-circulation	Extensions de sens abusives
0	Il y a du trafic sur l’autoroute.	https://www.academie-francaise.fr/trafic-pour-circulation	Extensions de sens abusives
0	Être bloqué dans le trafic.	https://www.academie-francaise.fr/trafic-pour-circulation	Extensions de sens abusives
1	Le commerce intérieur progresse.	https://www.academie-francaise.fr/domestique-pour-interieur	Extensions de sens abusives
0	Le commerce domestique progresse.	https://www.academie-francaise.fr/domestique-pour-interieur	Extensions de sens abusives
1	Ce coin est mal famé.	https://www.academie-francaise.fr/peureux	Extensions de sens abusives
0	Ce coin est peureux.	https://www.academie-francaise.fr/peureux	Extensions de sens abusives
1	Il a réussi par son seul talent.	https://www.academie-francaise.fr/de-par	Extensions de sens abusives
1	Du fait de son expérience, il est le mieux placé pour réussir.	https://www.academie-francaise.fr/de-par	Extensions de sens abusives
0	Il a réussi de par son seul talent.	https://www.academie-francaise.fr/de-par	Extensions de sens abusives
0	De par son expérience, il est le mieux placé pour réussir.	https://www.academie-francaise.fr/de-par	Extensions de sens abusives
1	La Bourse a atteint son plus haut niveau.	https://www.academie-francaise.fr/historique	Extensions de sens abusives
1	Cet athlète a réussi une performance exceptionnelle.	https://www.academie-francaise.fr/historique	Extensions de sens abusives
0	La Bourse a atteint un niveau historique.	https://www.academie-francaise.fr/historique	Extensions de sens abusives
0	Cet athlète a réussi une performance historique.	https://www.academie-francaise.fr/historique	Extensions de sens abusives
1	Le soleil éclaire la chambre.	https://www.academie-francaise.fr/eclairer-pour-eclaircir	Extensions de sens abusives
1	Avec le temps ses cheveux s’éclaircissent.	https://www.academie-francaise.fr/eclairer-pour-eclaircir	Extensions de sens abusives
0	Le soleil éclaircit la chambre.	https://www.academie-francaise.fr/eclairer-pour-eclaircir	Extensions de sens abusives
0	Avec le temps ses cheveux s’éclairent.	https://www.academie-francaise.fr/eclairer-pour-eclaircir	Extensions de sens abusives
1	Il a participé deux fois aux Jeux olympiques.	https://www.academie-francaise.fr/olympiade	Extensions de sens abusives
0	Il a participé à deux olympiades.	https://www.academie-francaise.fr/olympiade	Extensions de sens abusives
1	Il va encore nous rebattre les oreilles avec cette vieille anecdote.	https://www.academie-francaise.fr/rabattre-pour-rebattre	Extensions de sens abusives
1	Le chat en colère rabat ses oreilles.	https://www.academie-francaise.fr/rabattre-pour-rebattre	Extensions de sens abusives
0	Il va encore nous rabattre les oreilles avec cette vieille anecdote.	https://www.academie-francaise.fr/rabattre-pour-rebattre	Extensions de sens abusives
0	Le chat en colère rebat ses oreilles.	https://www.academie-francaise.fr/rabattre-pour-rebattre	Extensions de sens abusives
1	Une tentative de subornation de témoins.	https://www.academie-francaise.fr/subordination-pour-subornation	Extensions de sens abusives
1	La subordination du pouvoir exécutif au pouvoir législatif.	https://www.academie-francaise.fr/subordination-pour-subornation	Extensions de sens abusives
0	Une tentative de subordination de témoins.	https://www.academie-francaise.fr/subordination-pour-subornation	Extensions de sens abusives
0	La subornation du pouvoir exécutif au pouvoir législatif.	https://www.academie-francaise.fr/subordination-pour-subornation	Extensions de sens abusives
